place_id,name,formatted_address,short_address,street_number,street,district,city,region,postal_code,country,country_code,latitude,longitude,google_maps_url,website,phone,phone_international,rating,user_rating_count,price_level,price_label,business_status,primary_type,primary_type_label,types,opening_hours,open_now,editorial_summary,takeout,delivery,dine_in,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_vegetarian_food,outdoor_seating,good_for_children,wheelchair_accessible_entrance,utc_offset_minutes,plus_code
ChIJASklVWWTkkYRMjs963AB-tM,Carlo's Kitchen Old Town,"Pikk tn 35, 10133 Tallinn, Estonia","Pikk tn 35, Tallinn",35,Pikk tänav,,Tallinn,Harju maakond,10133,Estonia,EE,59.4391307,24.7465729,https://maps.google.com/?cid=15274522670675082034&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://carloskitchen.ee/,565 9969,+372 565 9969,4.7,722,2,$$,OPERATIONAL,italian_restaurant,Italian Restaurant,"italian_restaurant,european_restaurant,restaurant,food,point_of_interest,establishment","Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 11:00 PM
Saturday: 9:00 AM – 11:00 PM
Sunday: 9:00 AM – 10:00 PM",1,,,,,,,,,,,,,,,180,9GF6CPQW+MJ
ChIJczxmWFWTkkYRCo_ayMsuJJY,Casamia Pizza Tallinn,"Tartu mnt 13, 10145 Tallinn, Estonia","Tartu mnt 13, Tallinn",13,Tartu maantee,,Tallinn,Harju maakond,10145,Estonia,EE,59.434204199999996,24.7614196,https://maps.google.com/?cid=10818823657633779466&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://casamiapizza.ee/,515 1648,+372 515 1648,4.9,109,2,$$,CLOSED_TEMPORARILY,pizza_restaurant,Pizza Restaurant,"pizza_restaurant,pizza_delivery,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment",,,,,,,,,,,,,,,,,180,9GF6CQM6+MH
ChIJhaA2n9OVkkYRagxxqziUrmU,CERVO Bar,"Toompuiestee 16, 10137 Tallinn, Estonia","Toompuiestee 16, Tallinn",16,Toompuiestee,,Tallinn,Harju maakond,10137,Estonia,EE,59.4346587,24.733438,https://maps.google.com/?cid=7326956614893767786&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,5687 8707,+372 5687 8707,4.4,73,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 4:00 – 11:00 PM
Tuesday: 4:00 – 11:00 PM
Wednesday: 4:00 – 11:00 PM
Thursday: 4:00 – 11:00 PM
Friday: 4:00 – 11:00 PM
Saturday: 2:00 – 11:00 PM
Sunday: Closed",0,,,,,,,,,,,,,,,180,9GF6CPMM+V9
ChIJ36bd22OTkkYRprjnM4kbNfM,Chakra,"Bremeni käik 1, 10123 Tallinn, Estonia","Bremeni käik 1, Tallinn",1,Bremeni käik,,Tallinn,Harju maakond,10123,Estonia,EE,59.439356999999994,24.749388399999997,https://maps.google.com/?cid=17524943801077446822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.chakra.ee/,641 2615,+372 641 2615,4.6,2561,2,$$,OPERATIONAL,indian_restaurant,Indian Restaurant,"indian_restaurant,vegan_restaurant,halal_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment","Monday: 12:00 – 10:30 PM
Tuesday: 12:00 – 10:30 PM
Wednesday: 12:00 – 10:30 PM
Thursday: 12:00 – 10:30 PM
Friday: 12:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 1:00 – 10:30 PM",1,,,,,,,,,,,,,,,180,9GF6CPQX+PQ
ChIJL8spF9GTkkYRSTZx2EGzw_8,Charcoal Grill,"Suur-Patarei tn 22, 10415 Tallinn, Estonia","Suur-Patarei tn 22, Tallinn",22,Suur-Patarei tänav,,Tallinn,Harju maakond,10415,Estonia,EE,59.448923300000004,24.7434405,https://maps.google.com/?cid=18429771195515745865&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://charcoalgrill.ee/online-menu,5622 1607,+372 5622 1607,4.7,496,1,$,OPERATIONAL,fast_food_restaurant,Fast Food Restaurant,"fast_food_restaurant,restaurant,food,point_of_interest,establishment","Monday: Closed
Tuesday: 2:00 – 10:00 PM
Wednesday: 12:00 – 10:00 PM
Thursday: 12:00 – 10:00 PM
Friday: 12:00 – 10:00 PM
Saturday: 12:00 – 10:00 PM
Sunday: 12:00 – 10:00 PM",1,,,,,,,,,,,,,,,180,9GF6CPXV+H9
ChIJF5bqH7qVkkYR08EgYVnR8v8,Charlie's Corner,"Juhkentali tn 28, 10132 Tallinn, Estonia","Juhkentali tn 28, Tallinn",28,Juhkentali tänav,,Tallinn,Harju maakond,10132,Estonia,EE,59.42752780000001,24.764781499999998,https://maps.google.com/?cid=18443033605847433683&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,699 4499,+372 699 4499,4.1,123,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,bar,food,point_of_interest,establishment","Monday: 12:00 – 10:00 PM
Tuesday: 12:00 – 10:00 PM
Wednesday: 12:00 – 10:00 PM
Thursday: 12:00 – 10:00 PM
Friday: 12:00 – 10:00 PM
Saturday: 12:00 – 10:00 PM
Sunday: 12:00 – 10:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQH7+2W
ChIJs4UFOQuTkkYR8d-Gk6pqhoo,Cheat Meal,"Telliskivi tn 62, 10412 Tallinn, Estonia","Telliskivi tn 62, Tallinn",62,Telliskivi tänav,,Tallinn,Harju maakond,10412,Estonia,EE,59.44053509999999,24.7307269,https://maps.google.com/?cid=9981782904965357553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,550 4007,+372 550 4007,4.1,237,2,$$,OPERATIONAL,fast_food_restaurant,Fast Food Restaurant,"fast_food_restaurant,restaurant,food,point_of_interest,establishment","Monday: 5:00 PM – 2:00 AM
Tuesday: 5:00 PM – 2:00 AM
Wednesday: 5:00 PM – 2:00 AM
Thursday: 5:00 PM – 2:00 AM
Friday: 5:00 PM – 2:00 AM
Saturday: 5:00 PM – 2:00 AM
Sunday: 5:00 PM – 2:00 AM",0,,,,,,,,,,,,,,,180,9GF6CPRJ+67
ChIJI8eyJgCVkkYRQSfUq2alzd0,Chef Lawash Mustamäe,"Artelli tn 19, 10621 Tallinn, Estonia","Artelli tn 19, Tallinn",19,Artelli tänav,,Tallinn,Harju maakond,10621,Estonia,EE,59.416943999999994,24.685751,https://maps.google.com/?cid=15982612512995813185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://cheflawash.ee/chef-lawash-mustamae,5604 5645,+372 5604 5645,3.4,39,1,$,OPERATIONAL,fast_food_restaurant,Fast Food Restaurant,"fast_food_restaurant,restaurant,food,point_of_interest,establishment","Monday: 11:00 AM – 3:00 AM
Tuesday: 11:00 AM – 3:00 AM
Wednesday: 11:00 AM – 3:00 AM
Thursday: 11:00 AM – 3:00 AM
Friday: 11:00 AM – 3:00 AM
Saturday: 11:00 AM – 3:00 AM
Sunday: 11:00 AM – 3:00 AM",1,,,,,,,,,,,,,,,180,9GF6CM8P+Q8
ChIJ6d8PK_-TkkYRMDgwhpahuSM,Chi & MySushi Viru,"Viru väljak 4-6, 10111 Tallinn, Estonia","Viru väljak 4-6, Tallinn",4,Viru väljak,,Tallinn,Harju maakond,10111,Estonia,EE,59.4359977,24.7546639,https://maps.google.com/?cid=2574266329887422512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://viru.mysushi.ee/,799 9977,+372 799 9977,3.0,376,2,$$,OPERATIONAL,sushi_restaurant,Sushi Restaurant,"sushi_restaurant,cafe,japanese_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment","Monday: 11:00 AM – 9:00 PM
Tuesday: 11:00 AM – 9:00 PM
Wednesday: 11:00 AM – 9:00 PM
Thursday: 11:00 AM – 9:00 PM
Friday: 11:00 AM – 11:00 PM
Saturday: 11:00 AM – 11:00 PM
Sunday: 11:00 AM – 9:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQP3+9V
ChIJGyq-eWeTkkYRyQZFBkPYQZs,Chi Nautica,"Lootsi tn 12a, 10151 Tallinn, Estonia","Parking lot, Lootsi tn 12a, Tallinn",12a,Lootsi tänav,,Tallinn,Harju maakond,10151,Estonia,EE,59.441108799999995,24.761423000000004,https://maps.google.com/?cid=11187460731744618185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chirestoran.ee/,631 1909,+372 631 1909,3.8,469,2,$$,OPERATIONAL,asian_restaurant,Asian Restaurant,"asian_restaurant,restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQR6+CH
ChIJT2xIklTrkkYR0Y1H7SeS_fU,Chi Restaurant,"Suur-Sõjamäe tn 4, 11415 Tallinn, Estonia","Suur-Sõjamäe tn 4, Tallinn",4,Suur-Sõjamäe tänav,,Tallinn,Harju maakond,11415,Estonia,EE,59.421678899999996,24.794487999999998,https://maps.google.com/?cid=17725484408582409681&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chirestoran.ee/,630 2363,+372 630 2363,3.4,327,2,$$,OPERATIONAL,asian_restaurant,Asian Restaurant,"asian_restaurant,restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 8:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQCV+MQ
ChIJ5YSSpGGTkkYRuRWHSIhc0aI,Chicago 1933,"Roseni tn 8, 10111 Tallinn, Estonia","Prooviveski, Roseni tn 8, Tallinn",8,Roseni tänav,,Tallinn,Harju maakond,10111,Estonia,EE,59.438987100000006,24.7558673,https://maps.google.com/?cid=11732260244678972857&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.chicago.ee/,627 1266,+372 627 1266,4.4,3107,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 12:00 AM
Thursday: 11:00 AM – 1:00 AM
Friday: 11:00 AM – 2:00 AM
Saturday: 11:00 AM – 2:00 AM
Sunday: 11:00 AM – 11:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQQ4+H8
ChIJnyYnjWGTkkYRbeAZeUoqDZ0,China Inn Restaurant 四季美餐厅,"Viru 9, 10145 Tallinn, Estonia","Viru 9, Tallinn",9,Viru,,Tallinn,Harju maakond,10145,Estonia,EE,59.4368054,24.7485932,https://maps.google.com/?cid=11316747937999609965&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,648 4585,+372 648 4585,4.0,603,2,$$,OPERATIONAL,chinese_restaurant,Chinese Restaurant,"chinese_restaurant,restaurant,food,point_of_interest,establishment","Monday: 11:00 AM – 10:00 PM
Tuesday: 11:00 AM – 10:00 PM
Wednesday: 11:00 AM – 10:00 PM
Thursday: 11:00 AM – 10:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 10:00 PM",1,,,,,,,,,,,,,,,180,9GF6CPPX+PC
ChIJr7fznU2VkkYRjEzEXNSMdUI,China Wok,"Karjavälja tn 4, 12918 Tallinn, Estonia","Karjavälja tn 4, Tallinn",4,Karjavälja tänav,,Tallinn,Harju maakond,12918,Estonia,EE,59.41064069999999,24.681453299999998,https://maps.google.com/?cid=4788888622495714444&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://chinawok.ee/,523 4738,+372 523 4738,4.6,60,2,$$,OPERATIONAL,asian_restaurant,Asian Restaurant,"asian_restaurant,restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 7:00 PM",1,,,,,,,,,,,,,,,180,9GF6CM6J+7H
ChIJ4ZPNnxqVkkYRmIOEwb6socM,CHOOYU Asian Restaurant,"Katusepapi tn 4-1, 11412 Tallinn, Estonia","Katusepapi tn 4-1, Tallinn",4,Katusepapi tänav,,Tallinn,Harju maakond,11412,Estonia,EE,59.4275501,24.782858599999997,https://maps.google.com/?cid=14096738243936813976&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://chooyu.ee/,671 9077,+372 671 9077,4.7,197,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQHM+24
ChIJ76LHsfyUkkYR-rHO5yGqgnE,Chopsticks,"Sõpruse pst 201/203, 13419 Tallinn, Estonia","Parking lot, Sõpruse pst 201/203, Tallinn",201/203,Sõpruse puiestee,,Tallinn,Harju maakond,13419,Estonia,EE,59.40147219999999,24.697729,https://maps.google.com/?cid=8179286935857967610&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://chopsticks.ee/en/address/tallinn-magistrali/,676 6471,+372 676 6471,3.9,269,2,$$,OPERATIONAL,chinese_restaurant,Chinese Restaurant,"chinese_restaurant,fast_food_restaurant,restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",1,,,,,,,,,,,,,,,180,9GF6CM2X+H3
ChIJD8GGW9-UkkYRvRlnb46fMyU,ChopSticks Järve keskus,"Pärnu mnt. 238, 11624 Tallinn, Estonia","Pärnu mnt. 238, Tallinn",238,Pärnu maantee,,Tallinn,Harju maakond,11624,Estonia,EE,59.3921629,24.7209504,https://maps.google.com/?cid=2680661637318777277&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.chopsticks.ee/,622 9161,+372 622 9161,2.2,101,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 7:00 PM",1,,,,,,,,,,,,,,,180,9GF69PRC+V9
ChIJ5RNgtPmUkkYRy5LHWkFmFZc,Chopsticks Mustamäe Keskus,"A. H. Tammsaare tee 104a, 12918 Tallinn, Estonia","A. H. Tammsaare tee 104a, Tallinn",104a,A. H. Tammsaare tee,,Tallinn,Harju maakond,12918,Estonia,EE,59.408507099999994,24.689055399999997,https://maps.google.com/?cid=10886720105119978187&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.chopsticks.ee/,602 3347,+372 602 3347,3.6,205,2,$$,OPERATIONAL,asian_restaurant,Asian Restaurant,"asian_restaurant,restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",1,,,,,,,,,,,,,,,180,9GF6CM5Q+CJ
ChIJoalc2jPtkkYRPEhsVNQssTE,Ciao Ragazzi Restoran,"Tähesaju tee 11, 13917 Tallinn, Estonia","Tähesaju tee 11, Tallinn",11,Tähesaju tee,,Tallinn,Harju maakond,13917,Estonia,EE,59.443061799999995,24.8560142,https://maps.google.com/?cid=3580692469197326396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://ragazziresto.ee/et,673 0720,+372 673 0720,4.7,863,2,$$,OPERATIONAL,italian_restaurant,Italian Restaurant,"italian_restaurant,european_restaurant,restaurant,food,point_of_interest,establishment","Monday: 12:00 – 9:00 PM
Tuesday: 12:00 – 9:00 PM
Wednesday: 12:00 – 9:00 PM
Thursday: 12:00 – 9:00 PM
Friday: 12:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 12:00 – 9:00 PM",0,,,,,,,,,,,,,,,180,9GF6CVV4+6C
ChIJMds32VGTkkYRGPiqLtWyhcI,Cinnamon Restoran,"Pikk tn 14, Mündi tn 4, 10123 Tallinn, Estonia","Pikk tn 14, Mündi tn 4, Tallinn",4,Mündi tänav,,Tallinn,Harju maakond,10123,Estonia,EE,59.4379578,24.7452786,https://maps.google.com/?cid=14016806043941271576&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.cinnamonrestoran.com/,5695 6092,+372 5695 6092,3.9,705,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 11:00 AM – 11:00 PM
Friday: 11:00 AM – 12:00 AM
Saturday: 11:00 AM – 12:00 AM
Sunday: 11:00 AM – 11:00 PM",1,,,,,,,,,,,,,,,180,9GF6CPQW+54
ChIJM_Uh0_iTkkYR8an8t77IZpA,City Grill House,"A. Laikmaa tn 5, 10145 Tallinn, Estonia","A. Laikmaa tn 5, Tallinn",5,A. Laikmaa tänav,,Tallinn,Harju maakond,10145,Estonia,EE,59.4363262,24.7577903,https://maps.google.com/?cid=10405224710542240241&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://tallinkhotels.com/en/tallink-city-hotel/city-grill-house,630 0818,+372 630 0818,4.6,297,2,$$,OPERATIONAL,barbecue_restaurant,Barbecue Restaurant,"barbecue_restaurant,restaurant,food,point_of_interest,establishment","Monday: 12:00 – 11:00 PM
Tuesday: 12:00 – 11:00 PM
Wednesday: 12:00 – 11:00 PM
Thursday: 12:00 – 11:00 PM
Friday: 12:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 12:00 – 11:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQP5+G4
ChIJbXAHLgCTkkYRZZakJTd6xnw,Como restoran & pizzeria,"Narva mnt 36, 10120 Tallinn, Estonia","Narva mnt 36, Tallinn",36,Narva maantee,,Tallinn,Harju maakond,10120,Estonia,EE,59.43820100000001,24.7715095,https://maps.google.com/?cid=8991008083365107301&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.comorestoran.ee/,554 1451,+372 554 1451,4.8,307,2,$$,OPERATIONAL,italian_restaurant,Italian Restaurant,"italian_restaurant,european_restaurant,pizza_restaurant,restaurant,point_of_interest,food,establishment","Monday: 12:00 – 10:00 PM
Tuesday: 12:00 – 10:00 PM
Wednesday: 12:00 – 10:00 PM
Thursday: 12:00 – 10:00 PM
Friday: 12:00 PM – 12:00 AM
Saturday: 12:00 PM – 12:00 AM
Sunday: 12:00 – 10:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQQC+7J
ChIJjVZssLWTkkYRbAjy8tZXunI,Crock & Crumb Restaurant & Bakery,"Pikk tn 31, 10133 Tallinn, Estonia","Pikk tn 31, Tallinn",31,Pikk tänav,,Tallinn,Harju maakond,10133,Estonia,EE,59.4389585,24.746304199999997,https://maps.google.com/?cid=8267016646702532716&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,4.6,153,1,$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 11:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:30 PM
Sunday: 10:00 AM – 7:00 PM",1,,,,,,,,,,,,,,,180,9GF6CPQW+HG
ChIJx57XAACVkkYRqp7wpUNgpNM,Da Vinci Ristorante & Cafeteria - Solaris,"Estonia pst 9, 11314 Tallinn, Estonia","Estonia pst 9, Tallinn",9,Estonia puiestee,,Tallinn,Harju maakond,11314,Estonia,EE,59.4331739,24.7516186,https://maps.google.com/?cid=15250420081846427306&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://davinci.ee/cafeteria/,5199 3339,+372 5199 3339,4.0,146,2,$$,OPERATIONAL,restaurant,Restaurant,"restaurant,food,point_of_interest,establishment","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 11:30 PM
Wednesday: 10:00 AM – 11:30 PM
Thursday: 10:00 AM – 11:30 PM
Friday: 10:00 AM – 11:30 PM
Saturday: 10:00 AM – 11:30 PM
Sunday: 10:00 AM – 8:00 PM",1,,,,,,,,,,,,,,,180,9GF6CQM2+7J
ChIJsy9WD2CTkkYRbxYcRHVQ1pk,Damak Döner & Kebab,"Kaubamaja tn 6, 10143 Tallinn, Estonia","Kaubamaja tn 6, Tallinn",6,Kaubamaja tänav,,Tallinn,Harju maakond,10143,Estonia,EE,59.434598599999994,24.7554612,https://maps.google.com/?cid=11085135997403141743&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://damakrestoran.com/,5607 1227,+372 5607 1227,4.2,998,1,$,OPERATIONAL,halal_restaurant,Halal Restaurant,"halal_restaurant,pakistani_restaurant,indian_restaurant,turkish_restaurant,fast_food_restaurant,restaurant,point_of_interest,food,establishment","Monday: 11:30 AM – 11:55 PM
Tuesday: 11:30 AM – 11:55 PM
Wednesday: 11:30 AM – 11:55 PM
Thursday: 11:30 AM – 1:30 AM
Friday: Closed
Saturday: 11:30 AM – 1:55 AM
Sunday: 11:30 AM – 11:55 PM",1,,,,,,,,,,,,,,,180,9GF6CQM4+R5
ChIJk1WdcQCTkkYRGolUww3DYtU,Dawat kebab restaurant,"Narva mnt 31, 10120 Tallinn, Estonia","Narva mnt 31, Tallinn",31,Narva maantee,,Tallinn,Harju maakond,10120,Estonia,EE,59.4390068,24.773935299999998,https://maps.google.com/?cid=15376066541675383066&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,5461 3077,+372 5461 3077,4.5,181,1,$,OPERATIONAL,restaurant,Restaurant,"restaurant,point_of_interest,food,establishment","Monday: 11:30 AM – 2:00 AM
Tuesday: 11:30 AM – 2:00 AM
Wednesday: 11:30 AM – 2:00 AM
Thursday: 11:30 AM – 3:00 AM
Friday: 11:30 AM – 3:00 AM
Saturday: 11:30 AM – 3:00 AM
Sunday: 11:30 AM – 2:00 AM",1,,,,,,,,,,,,,,,180,9GF6CQQF+JH
ChIJpdaVxouTkkYRbnie4PI1Lto,Delicia,"Lai 32, 10133 Tallinn, Estonia","Lai 32, Tallinn",32,Lai,,Tallinn,Harju maakond,10133,Estonia,EE,59.4396231,24.745682499999997,https://maps.google.com/?cid=15721562666463819886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.facebook.com/DeliciaItalianRestoran,5350 1686,+372 5350 1686,4.7,315,2,$$,OPERATIONAL,italian_restaurant,Italian Restaurant,"italian_restaurant,european_restaurant,restaurant,food,point_of_interest,establishment","Monday: 12:00 – 11:00 PM
Tuesday: 12:00 – 11:00 PM
Wednesday: 12:00 – 11:00 PM
Thursday: 12:00 – 11:00 PM
Friday: 12:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 12:00 – 11:00 PM",1,,,,,,,,,,,,,,,180,9GF6CPQW+R7
ChIJ-9IeN8OUkkYRLZRj3YbnTEE,Delta Cafe & Bistro,"Pärnu mnt. 141, 11314 Tallinn, Estonia","Pärnu mnt. 141, Tallinn",141,Pärnu maantee,,Tallinn,Harju maakond,11314,Estonia,EE,59.40255699999999,24.7306156,https://maps.google.com/?cid=4705390277121250349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.bistrood.ee/,5332 5091,+372 5332 5091,4.4,213,1,$,OPERATIONAL,bistro,Bistro,"bistro,restaurant,food,point_of_interest,establishment","Monday: 8:30 AM – 3:00 PM
Tuesday: 8:30 AM – 3:00 PM
Wednesday: 8:30 AM – 3:00 PM
Thursday: 8:30 AM – 3:00 PM
Friday: 8:30 AM – 3:00 PM
Saturday: Closed
Sunday: Closed",1,,,,,,,,,,,,,,,180,9GF6CP3J+26
